ss_id,latitude_rounded,longitude_rounded,llsoacd,orientation,tilt,kwp,operational_at
14788,53.46,-2.42,E01005639,150.0,29.0,2.5,2014-12-23
14789,53.43,-2.45,E01005616,170.0,39.0,2.5,2014-12-22
14790,53.54,-2.43,E01005664,195.0,31.0,2.5,2015-01-06
14791,53.54,-2.43,E01005664,150.0,35.0,2.5,2015-01-06
14792,53.54,-2.43,E01005664,131.0,31.0,3.0,2015-01-06
14793,53.53,-2.41,E01005703,220.0,30.0,2.5,2015-01-08
14794,53.53,-2.41,E01005703,234.0,31.0,2.5,2015-01-07
14795,53.53,-2.43,E01005664,170.0,31.0,3.0,2015-01-07
14796,53.54,-2.43,E01005664,195.0,31.0,2.5,2015-01-08
14797,53.53,-2.41,E01005706,220.0,30.0,3.0,2015-01-07
14798,53.53,-2.43,E01005660,180.0,34.0,2.5,2015-01-07
14799,53.52,-2.33,E01005678,139.0,36.0,2.5,2015-01-06
14800,53.54,-2.43,E01005665,182.0,30.0,2.5,2015-01-08
14801,53.53,-2.41,E01005706,195.0,40.0,2.0,2015-01-07
14802,53.48,-2.38,E01005731,220.0,31.0,2.5,2015-01-07
14803,53.54,-2.43,E01005664,189.0,32.0,2.5,2015-01-06
14804,53.52,-2.33,E01005678,135.0,33.0,2.5,2015-01-06
14805,51.83,-5.06,W01000556,221.0,33.0,4.0,2014-12-15
14806,53.52,-2.32,E01005679,185.0,35.0,2.5,2014-12-23
14807,51.57,-3.32,W01001162,200.0,30.0,3.25,2015-01-05
14808,53.54,-2.43,E01005664,174.0,22.0,2.5,2015-01-08
14809,53.52,-2.43,E01005661,190.0,33.0,2.5,2015-01-08
14810,53.45,-2.41,E01005641,239.0,31.0,3.0,2015-01-05
14811,53.52,-2.33,E01005678,155.0,33.0,2.5,2015-01-06
14812,53.52,-2.33,E01005670,189.0,35.0,2.0,2015-01-08
14813,53.54,-2.43,E01005664,172.0,31.0,3.5,2015-01-08
14814,53.5,-2.33,E01005694,183.0,35.0,3.0,2015-01-06
14815,53.16,-1.13,E01028314,150.0,45.0,4.0,2014-11-18
14816,53.6,-0.97,E01007640,175.0,35.0,3.25,2014-12-05
14817,52.31,-0.17,E01018134,140.0,24.0,2.04,2015-01-14
14818,52.31,-0.17,E01018133,170.0,23.0,2.04,2015-01-14
14819,52.3,-1.51,E01031273,180.0,35.0,3.75,2014-12-02
14820,52.31,-1.5,E01031279,215.0,35.0,2.5,2014-12-03
14821,51.39,-3.35,W01001120,200.0,33.0,4.0,2014-12-03
14822,53.49,-2.35,E01005636,220.0,32.0,3.0,2015-01-09
14823,53.54,-2.43,E01005664,150.0,30.0,2.5,2015-01-07
14824,53.49,-2.35,E01005636,220.0,32.0,2.5,2015-01-09
14825,53.51,-2.32,E01005673,200.0,24.0,2.5,2015-01-09
14826,53.43,-2.45,E01005616,210.0,39.0,3.0,2015-01-08
14827,53.54,-2.43,E01005664,180.0,30.0,2.5,2015-01-08
14828,53.54,-2.43,E01005664,150.0,30.0,3.0,2015-01-06
14829,53.45,-2.41,E01005641,228.0,30.0,2.5,2014-12-18
14830,53.53,-2.43,E01005662,193.0,30.0,3.0,2015-01-07
14831,53.54,-2.43,E01005664,190.0,32.0,2.5,2015-01-08
14832,53.48,-2.38,E01005732,200.0,21.0,2.5,2015-01-09
14833,52.54,-0.29,E01015642,245.0,30.0,3.06,2015-01-16
14834,52.07,-1.35,E01028445,190.0,21.0,2.5,2015-01-06
14835,52.06,-1.36,E01028454,190.0,29.0,3.0,2015-01-05
14836,51.52,-0.61,E01016446,200.0,35.0,4.0,2015-01-06
14837,51.82,-0.81,E01017661,140.0,23.0,3.12,2015-01-06
14838,51.13,-0.19,E01031576,190.0,35.0,3.12,2015-01-09
14839,52.61,-0.23,E01015657,250.0,28.0,3.06,2015-01-16
14840,51.4,0.17,E01024482,183.0,35.0,3.12,2015-01-12
14841,52.59,-0.27,E01015664,240.0,30.0,2.55,2015-01-16
14842,52.6,-0.24,E01015633,250.0,34.0,3.57,2015-01-15
14843,52.59,-0.27,E01015664,250.0,30.0,2.55,2015-01-15
14844,52.61,-0.26,E01015660,200.0,35.0,3.57,2015-01-15
14845,52.6,-0.24,E01015658,100.0,43.0,3.825,2015-01-14
14846,52.61,-0.23,E01015657,160.0,33.0,3.57,2015-01-14
14847,52.6,-0.23,E01015657,250.0,30.0,3.06,2015-01-14
14848,52.61,-0.24,E01015658,225.0,30.0,1.785,2015-01-14
14849,52.62,-0.27,E01015680,160.0,28.0,2.55,2015-01-14
14850,52.6,-0.28,E01015593,160.0,22.0,2.55,2015-01-16
14851,52.62,-0.29,E01015679,95.0,25.0,3.06,2015-01-15
14852,52.62,-0.29,E01015679,190.0,23.0,2.55,2015-01-15
14853,52.58,-0.23,E01015616,120.0,40.0,2.55,2015-01-16
14854,52.58,-0.28,E01015594,110.0,30.0,2.55,2015-01-15
14855,52.31,-0.17,E01018134,240.0,43.0,2.55,2015-01-16
14856,52.31,-0.17,E01018133,150.0,32.0,2.04,2015-01-14
14857,52.54,-0.26,E01033174,200.0,33.0,4.08,2015-01-15
14858,52.58,-0.29,E01015597,135.0,30.0,2.55,2015-01-14
14859,56.19,-3.05,S00110898,195.0,29.0,2.0,2015-01-22
14860,53.42,-1.34,E01007675,50.0,35.0,4.0,2015-01-13
14861,55.98,-4.2,S00101534,180.0,35.0,2.0,2015-01-23
14862,52.54,-0.3,E01015637,120.0,36.0,2.04,2015-01-21
14863,52.59,-0.27,E01015661,150.0,23.0,2.8,2015-03-09
14864,52.59,-0.27,E01015663,120.0,30.0,4.08,2015-01-23
14865,52.59,-0.27,E01015663,270.0,20.0,2.55,2015-01-16
14866,52.6,-0.29,E01015592,110.0,30.0,3.64,2015-07-31
14867,52.6,-0.24,E01015658,270.0,31.0,2.55,2015-01-19
14868,52.58,-0.23,E01015616,200.0,17.0,3.57,2015-01-23
14869,52.58,-0.23,E01015616,210.0,21.0,3.57,2015-01-22
14870,52.63,-0.35,E01015589,125.0,30.0,2.04,2015-01-20
14871,52.66,-0.34,E01015636,250.0,30.0,2.295,2015-01-19
14872,52.64,-0.39,E01015589,159.0,25.0,2.55,2015-01-19
14873,52.63,-0.41,E01015590,210.0,30.0,2.04,2015-01-19
14874,52.64,-0.25,E01015630,210.0,30.0,2.295,2015-01-19
14875,52.64,-0.22,E01015631,100.0,30.0,3.57,2015-02-17
14876,52.64,-0.22,E01015631,100.0,30.0,3.315,2015-01-21
14877,52.64,-0.22,E01015631,130.0,30.0,3.825,2015-01-19
14878,52.64,-0.22,E01015631,140.0,30.0,3.57,2015-01-20
14879,52.64,-0.22,E01015631,100.0,30.0,4.08,2015-01-19
14880,52.64,-0.22,E01015631,100.0,30.0,4.08,2015-01-19
14881,52.64,-0.41,E01015590,250.0,27.0,4.08,2015-01-19
14882,52.64,-0.41,E01015590,250.0,29.0,3.57,2015-01-20
14883,52.3,-1.93,E01032264,170.0,26.0,3.64,2015-01-08
14884,52.64,-0.41,E01015590,250.0,29.0,3.57,2015-01-19
14885,52.31,-0.17,E01018134,240.0,43.0,3.06,2015-02-23
14886,52.31,-0.17,E01018134,215.0,44.0,4.2,2015-03-06
14887,52.31,-0.17,E01018133,150.0,30.0,2.24,2015-03-06
14888,52.6,-0.27,E01015593,260.0,24.0,2.8,2015-03-11
14889,53.53,-2.41,E01005702,180.0,34.0,3.0,2015-01-09
14890,53.71,-1.65,E01011034,210.0,35.0,3.0,2015-01-06
14891,53.43,-2.72,E01006896,172.0,30.0,3.5,2015-01-06
14892,53.49,-2.16,E01006006,210.0,30.0,2.75,2014-11-26
14893,53.4,-2.83,E01006480,218.0,32.0,3.5,2014-12-19
14894,53.88,-3.02,E01025542,185.0,32.0,3.0,2015-01-08
14895,53.62,-2.11,E01005555,190.0,29.0,2.75,2014-12-19
14896,53.7,-2.19,E01025383,205.0,25.0,4.0,2014-12-19
14897,53.57,-2.43,E01004811,142.0,28.0,4.0,2015-01-06
14898,53.49,-2.87,E01006448,210.0,31.0,3.0,2015-01-10
14899,53.71,-1.65,E01011036,210.0,35.0,3.0,2015-01-06
14900,53.75,-1.59,E01032489,179.0,32.0,3.25,2015-01-09
14901,53.5,-2.11,E01005958,200.0,34.0,3.0,2015-01-05
14902,53.53,-2.42,E01005703,200.0,30.0,3.5,2015-01-09
14903,51.87,0.9,E01021638,170.0,33.0,3.36,2015-03-04
14904,51.88,0.92,E01021665,255.0,30.0,2.55,2015-02-23
14905,51.89,0.89,E01021646,204.0,46.0,3.06,2015-02-10
14906,51.91,0.92,E01021669,95.0,45.0,2.295,2015-02-27
14907,51.91,0.92,E01021669,185.0,30.0,2.8,2015-03-03
14908,51.88,0.87,E01021689,252.0,40.0,3.57,2015-02-23
14909,51.88,0.87,E01021689,190.0,46.0,3.06,2015-02-05
14910,51.89,0.94,E01021697,185.0,30.0,3.36,2015-03-16
14911,51.89,0.94,E01021700,222.0,30.0,2.8,2015-03-10
14912,51.89,0.94,E01021700,240.0,30.0,2.24,2015-03-06
14913,53.44,-2.95,E01006613,152.0,32.0,3.5,2015-01-07
14914,53.49,-2.98,E01007091,202.0,26.0,3.0,2015-01-07
14915,51.88,0.91,E01021665,98.0,40.0,3.57,2015-01-22
14916,53.88,-3.03,E01025555,200.0,25.0,4.0,2015-01-08
14917,53.88,-3.03,E01025555,200.0,25.0,4.0,2015-01-08
14918,53.8,-3.0,E01012686,180.0,40.0,4.0,2015-01-07
14919,53.62,-2.19,E01005588,185.0,28.0,4.0,2015-01-07
14920,53.67,-1.79,E01011039,162.0,31.0,2.5,2015-01-06
14921,53.51,-2.1,E01005955,185.0,26.0,4.0,2015-01-05
14922,53.79,-2.88,E01025009,180.0,30.0,3.5,2015-01-08
14923,53.42,-3.03,E01007277,240.0,35.0,2.0,2015-01-29
14924,53.83,-3.03,E01012709,195.0,25.0,2.0,2015-01-23
14925,53.48,-2.37,E01005729,145.0,20.0,3.5,2015-01-12
14926,53.46,-2.42,E01005639,135.0,30.0,3.0,2015-01-12
14927,53.51,-2.32,E01005673,226.0,23.0,2.5,2015-01-12
14928,53.45,-2.42,E01005639,210.0,32.0,2.5,2015-01-13
14929,53.48,-2.38,E01005731,222.0,34.0,3.0,2015-01-12
14930,53.45,-2.42,E01005639,210.0,32.0,2.5,2015-01-13
14931,53.48,-2.38,E01005731,224.0,35.0,3.0,2015-01-14
14932,53.53,-2.42,E01005703,210.0,33.0,2.25,2015-01-14
14933,53.45,-2.42,E01005639,221.0,30.0,2.75,2015-01-13
14934,53.49,-2.35,E01005636,213.0,36.0,3.0,2015-01-09
14935,53.48,-2.38,E01005731,200.0,31.0,2.5,2015-01-12
14936,53.48,-2.38,E01005732,129.0,36.0,3.0,2015-01-12
14937,53.45,-2.42,E01005639,200.0,30.0,2.5,2015-01-14
14938,53.54,-2.43,E01005664,198.0,31.0,2.25,2015-01-14
14939,53.45,-2.42,E01005639,220.0,31.0,2.5,2015-01-13
14940,53.52,-2.32,E01005678,230.0,36.0,2.0,2015-01-15
14941,53.52,-2.33,E01005678,131.0,37.0,2.5,2015-01-12
14942,53.52,-2.33,E01005671,230.0,27.0,2.0,2015-01-15
14943,53.47,-3.0,E01006977,3.0,25.0,3.5,2014-10-28
14944,53.54,-2.43,E01005659,185.0,23.0,3.0,2015-01-13
14945,53.52,-2.33,E01005670,180.0,34.0,2.0,2015-01-15
14946,53.49,-2.35,E01005637,220.0,20.0,2.5,2015-01-12
14947,53.52,-2.43,E01005661,210.0,35.0,3.5,2015-01-14
14948,53.48,-2.38,E01005731,155.0,31.0,2.5,2015-01-12
14949,53.49,-2.36,E01005637,210.0,24.0,3.0,2015-01-12
14950,53.5,-2.33,E01005633,235.0,34.0,2.5,2015-01-14
14951,53.53,-2.41,E01005706,180.0,32.0,3.0,2015-01-09
14952,53.45,-2.42,E01005643,200.0,30.0,2.5,2015-01-13
14953,53.48,-2.38,E01005732,180.0,30.0,3.5,2015-01-15
14954,53.43,-2.45,E01005616,140.0,39.0,3.0,2015-01-15
14955,53.45,-2.42,E01005639,215.0,30.0,2.5,2015-01-14
14956,53.54,-2.42,E01005665,175.0,34.0,3.0,2015-01-13
14957,53.45,-2.42,E01005639,205.0,30.0,2.5,2015-01-14
14958,53.53,-2.41,E01005703,220.0,32.0,2.5,2015-01-09
14959,53.45,-2.42,E01005639,228.0,29.0,2.5,2015-01-14
14960,53.54,-2.43,E01005664,179.0,22.0,2.5,2015-01-09
14961,53.43,-2.45,E01005616,220.0,40.0,2.5,2015-01-15
14962,53.43,-2.45,E01005616,190.0,40.0,2.5,2015-01-13
14963,53.43,-2.96,E01006562,45.0,29.0,2.5,2014-11-03
14964,53.34,-3.01,E01007147,44.0,25.0,4.0,2014-12-01
14965,52.63,-2.44,E01014117,175.0,33.0,4.0,2015-01-13
14966,51.59,-3.27,W01001330,190.0,25.0,3.0,2015-01-13
14967,53.43,-2.95,E01006547,21.0,31.0,3.0,2014-11-05
14968,53.21,-2.94,E01018313,137.0,32.0,2.5,2014-11-06
14969,50.48,-3.54,E01015257,210.0,23.0,2.6,2015-01-14
14970,53.42,-2.96,E01006563,220.0,25.0,2.5,2014-11-06
14971,51.55,-3.34,W01001198,153.0,33.0,3.0,2015-01-06
14972,51.57,-3.24,W01001398,200.0,40.0,4.0,2015-01-08
14973,53.36,-3.1,E01007256,150.0,39.0,3.0,2014-11-04
14974,52.55,-0.27,E01015639,160.0,30.0,2.55,2015-01-22
14975,52.6,-0.22,E01015609,129.0,20.0,2.55,2015-02-02
14976,52.61,-0.25,E01015660,155.0,30.0,3.36,2015-10-03
14977,52.61,-0.25,E01015660,150.0,30.0,3.06,2015-01-21
14978,52.61,-0.25,E01015660,255.0,30.0,3.06,2015-01-21
14979,52.61,-0.25,E01015660,150.0,30.0,3.06,2015-01-21
14980,52.61,-0.25,E01015660,150.0,30.0,3.06,2015-01-21
14981,52.61,-0.25,E01015660,242.0,34.0,3.06,2015-01-22
14982,52.61,-0.25,E01015660,155.0,30.0,3.06,2015-01-22
14983,52.61,-0.25,E01015660,156.0,36.0,3.06,2015-01-20
14984,52.61,-0.25,E01015660,153.0,31.0,3.06,2015-01-20
14985,52.61,-0.25,E01015660,153.0,31.0,3.06,2015-01-20
14986,52.61,-0.25,E01015660,153.0,32.0,3.06,2015-01-20
14987,52.6,-0.25,E01015675,270.0,31.0,2.55,2015-01-21
14988,52.6,-0.24,E01015658,270.0,31.0,2.55,2015-01-20
14989,52.6,-0.24,E01015658,270.0,31.0,2.55,2015-01-20
14990,52.6,-0.25,E01015675,270.0,32.0,2.55,2015-01-21
14991,52.6,-0.25,E01015675,270.0,31.0,2.55,2015-01-20
14992,52.61,-0.2,E01015619,245.0,30.0,3.315,2015-01-21
14993,52.61,-0.2,E01015619,245.0,30.0,4.08,2015-01-20
14994,52.61,-0.2,E01015619,245.0,30.0,3.315,2015-01-21
14995,52.55,-0.27,E01015639,260.0,30.0,2.55,2015-01-22
14996,52.55,-0.27,E01015639,255.0,30.0,2.55,2015-01-22
14997,51.32,-0.64,E01030762,240.0,30.0,3.12,2015-01-13
14998,52.6,-0.24,E01015658,270.0,30.0,3.06,2015-01-15
14999,51.3,-0.78,E01023149,170.0,30.0,3.12,2015-01-16
15000,53.16,-1.15,E01028240,180.0,30.0,4.0,2014-11-08
15001,53.16,-1.13,E01028314,170.0,40.0,4.0,2014-12-01
15002,52.3,-1.51,E01031273,190.0,35.0,3.0,2014-12-02
15003,52.38,-1.28,E01031172,170.0,35.0,2.5,2014-12-03
15004,52.99,-1.2,E01013825,200.0,35.0,3.5,2014-12-01
15005,53.54,-2.43,E01005664,150.0,28.0,2.0,2015-01-16
15006,53.54,-2.43,E01005664,160.0,33.0,2.0,2015-01-16
15007,53.48,-2.38,E01005732,220.0,30.0,2.5,2015-01-15
15008,53.52,-2.32,E01005678,209.0,39.0,2.0,2015-01-14
15009,53.5,-2.33,E01005633,170.0,35.0,3.0,2015-01-15
15010,53.47,-2.88,E01006418,217.0,32.0,3.0,2014-10-31
15011,53.53,-2.42,E01005703,208.0,31.0,2.5,2015-01-09
15012,53.54,-2.43,E01005664,150.0,31.0,2.5,2015-01-15
15013,53.53,-2.43,E01005661,180.0,32.0,2.5,2015-01-16
15014,53.49,-2.33,E01005633,220.0,33.0,2.5,2015-01-15
15015,53.52,-2.32,E01005678,202.0,36.0,2.0,2015-01-16
15016,50.53,-3.59,E01020211,120.0,33.0,3.12,2015-01-14
15017,51.67,-4.92,W01000608,229.0,33.0,4.0,2015-01-09
15018,53.39,-2.88,E01006800,204.0,36.0,3.0,2014-11-03
15019,50.6,-2.48,E01020516,160.0,32.0,2.6,2015-01-14
15020,53.52,-2.33,E01005670,230.0,35.0,2.0,2015-01-19
15021,53.48,-2.88,E01006434,176.0,32.0,2.5,2014-11-12
15022,53.29,-3.07,E01018536,166.0,33.0,3.75,2014-11-04
15023,53.41,-3.03,E01007269,137.0,30.0,3.0,2014-11-04
15024,56.07,-4.45,S00132977,90.0,45.0,4.0,2014-11-22
15025,53.49,-3.01,E01007106,145.0,30.0,2.5,2014-11-05
15026,53.34,-2.83,E01006757,190.0,41.0,3.0,2014-10-30
15027,53.48,-2.88,E01006437,186.0,31.0,3.0,2014-11-07
15028,53.4,-3.13,E01007222,164.0,40.0,4.0,2014-11-14
15029,53.46,-2.42,E01005639,160.0,31.0,3.0,2015-01-16
15030,53.53,-2.43,E01005662,230.0,34.0,2.5,2015-01-16
15031,53.37,-3.01,E01007178,191.0,34.0,3.0,2014-12-05
15032,53.53,-2.42,E01005703,205.0,35.0,2.5,2015-01-19
15033,53.53,-2.43,E01005661,225.0,35.0,3.5,2015-01-19
15034,53.53,-2.41,E01005706,210.0,30.0,2.0,2015-01-19
15035,51.55,-3.35,W01001279,160.0,30.0,2.5,2015-01-12
15036,51.8,-5.02,W01000555,160.0,33.0,2.75,2015-01-13
15037,52.91,-1.19,E01013912,215.0,35.0,3.0,2014-11-13
15038,53.5,-1.08,E01007524,210.0,30.0,3.5,2015-01-19
15039,56.19,-4.28,S00133480,80.0,37.0,4.0,2014-12-02
15040,56.13,-3.94,S00133263,160.0,30.0,1.62,2014-12-18
15041,53.47,-2.91,E01006508,151.0,40.0,3.0,2014-12-11
15042,53.48,-2.38,E01005732,196.0,29.0,3.0,2014-12-15
15043,56.13,-3.94,S00133263,160.0,30.0,1.62,2014-12-19
15044,51.9,0.92,E01021703,175.0,42.0,3.57,2015-01-19
15045,52.61,-0.2,E01015619,245.0,30.0,4.08,2015-01-20
15046,52.61,-0.2,E01015619,155.0,30.0,4.08,2015-01-20
15047,53.6,-0.97,E01007640,205.0,40.0,3.75,2014-12-10
15048,53.13,-1.28,E01027988,180.0,40.0,3.25,2014-12-17
15049,53.16,-1.13,E01028314,160.0,40.0,4.0,2014-12-18
15050,53.16,-1.13,E01028314,160.0,40.0,4.0,2014-12-18
15051,57.52,-1.82,S00091976,190.0,45.0,2.0,2015-02-25
15052,52.54,-2.07,E01010074,190.0,40.0,3.64,2015-01-08
15053,51.13,-0.2,E01031573,150.0,35.0,3.12,2015-01-15
15054,51.21,-1.46,E01023201,160.0,33.0,3.64,2015-01-15
15055,51.4,-1.26,E01016329,140.0,30.0,3.12,2015-01-21
15056,51.87,0.9,E01021638,120.0,30.0,2.295,2015-02-12
15057,51.88,0.9,E01021642,185.0,30.0,2.04,2015-02-06
15058,51.9,0.94,E01021697,185.0,30.0,3.06,2015-01-29
15059,51.87,0.9,E01021638,115.0,30.0,3.92,2015-03-19
15060,51.86,0.91,E01021640,270.0,30.0,2.24,2015-04-09
15061,51.86,0.91,E01021641,115.0,30.0,2.52,2015-03-03
15062,51.85,0.91,E01021658,170.0,30.0,3.92,2015-03-18
15063,51.87,0.92,E01021665,130.0,30.0,3.315,2015-02-24
15064,51.91,0.92,E01021669,185.0,30.0,2.8,2015-03-10
15065,51.89,0.94,E01021697,190.0,40.0,4.08,2015-02-18
15066,51.89,0.94,E01021700,235.0,30.0,2.8,2015-03-25
15067,51.9,0.93,E01021703,255.0,30.0,2.8,2015-03-16
15068,53.43,-2.45,E01005616,200.0,35.0,2.5,2015-01-20
15069,53.54,-2.43,E01005659,175.0,34.0,2.0,2015-03-30
15070,53.54,-2.43,E01005665,170.0,28.0,3.0,2015-01-16
15071,53.54,-2.43,E01005659,154.0,30.0,3.0,2015-01-20
15072,53.54,-2.43,E01005664,133.0,32.0,2.0,2015-01-20
15073,53.54,-2.42,E01005665,155.0,29.0,2.5,2015-01-19
15074,53.54,-2.43,E01005664,185.0,28.0,2.0,2015-01-20
15075,53.5,-2.33,E01005694,140.0,33.0,2.5,2015-01-21
15076,53.54,-2.43,E01005664,170.0,30.0,2.0,2015-01-20
15077,53.53,-2.43,E01005664,150.0,33.0,2.5,2015-01-20
15078,53.5,-2.33,E01005633,170.0,35.0,3.0,2015-01-13
15079,53.54,-2.43,E01005664,230.0,30.0,2.0,2015-01-21
15080,53.54,-2.43,E01005664,170.0,32.0,2.0,2015-01-20
15081,53.54,-2.43,E01005664,180.0,32.0,2.0,2015-01-20
15082,53.54,-2.43,E01005664,192.0,31.0,2.0,2015-01-20
15083,53.54,-2.43,E01005659,182.0,28.0,2.0,2015-01-20
15084,53.54,-2.43,E01005659,195.0,31.0,2.0,2015-01-19
15085,51.13,-0.2,E01031570,145.0,35.0,2.65,2015-01-20
15086,53.34,-3.1,E01007184,220.0,33.0,3.0,2014-10-29
15087,51.13,-0.19,E01031576,196.0,35.0,4.0,2015-01-20
15088,51.68,-4.93,W01000606,253.0,33.0,3.0,2015-02-05
15089,52.48,-1.76,E01010142,180.0,19.0,2.65,2015-01-20
15090,51.33,-0.83,E01022891,120.0,30.0,3.12,2015-01-22
15091,56.57,-3.13,S00093855,140.0,37.0,3.5,2015-02-05
15092,52.54,-0.29,E01015642,250.0,27.0,3.06,2015-01-23
15093,52.54,-0.3,E01015647,250.0,30.0,4.08,2015-01-27
15094,52.56,-0.25,E01033182,140.0,30.0,3.06,2015-01-27
15095,52.6,-0.25,E01015634,100.0,30.0,3.57,2015-01-27
15096,52.59,-0.27,E01015663,153.0,21.0,2.29,2015-01-26
15097,52.59,-0.27,E01015664,240.0,30.0,2.55,2015-01-26
15098,52.58,-0.27,E01015663,180.0,30.0,3.06,2015-01-27
15099,52.59,-0.27,E01015664,245.0,22.0,2.04,2015-01-28
15100,52.59,-0.27,E01015664,245.0,22.0,2.04,2015-01-26
15101,52.59,-0.27,E01015664,240.0,19.0,2.04,2015-01-26
15102,52.59,-0.27,E01015664,240.0,30.0,2.295,2015-01-26
15103,52.59,-0.27,E01015664,243.0,19.0,2.295,2015-01-23
15104,52.59,-0.27,E01015663,155.0,30.0,2.08,2015-06-25
15105,52.59,-0.27,E01015664,244.0,21.0,2.04,2015-01-27
15106,52.61,-0.25,E01015660,245.0,27.0,3.06,2015-01-27
15107,52.6,-0.24,E01015658,255.0,35.0,3.06,2015-01-23
15108,52.6,-0.24,E01015657,269.0,31.0,3.06,2015-01-26
15109,52.61,-0.23,E01015657,250.0,30.0,3.06,2015-01-27
15110,52.6,-0.28,E01015593,120.0,24.0,2.55,2015-01-27
15111,52.56,-0.25,E01015624,195.0,56.0,2.55,2015-01-27
15112,52.59,-0.27,E01015663,245.0,30.0,2.04,2015-01-23
15113,52.59,-0.27,E01015663,243.0,24.0,2.04,2015-01-29
15114,52.59,-0.27,E01015664,240.0,22.0,2.295,2015-01-23
15115,52.59,-0.27,E01015663,155.0,30.0,2.295,2015-01-23
15116,52.59,-0.27,E01015664,155.0,30.0,2.04,2015-01-23
15117,52.59,-0.27,E01015663,145.0,30.0,2.04,2015-01-23
15118,52.59,-0.27,E01015664,145.0,30.0,2.04,2015-01-23
15119,52.59,-0.27,E01015664,145.0,30.0,2.295,2015-01-24
15120,52.62,-0.19,E01015630,260.0,30.0,2.55,2015-01-26
15121,52.61,-0.2,E01015619,160.0,31.0,3.06,2015-01-26
15122,52.56,-0.23,E01015666,100.0,30.0,2.55,2015-03-24
15123,52.64,-0.22,E01015631,258.0,39.0,2.805,2015-01-22
15124,52.62,-0.29,E01015679,185.0,20.0,2.55,2015-01-26
15125,52.59,-0.28,E01015662,226.0,17.0,2.55,2015-01-27
15126,52.55,-0.27,E01015639,255.0,30.0,2.04,2015-01-27
15127,52.55,-0.27,E01015639,175.0,28.0,3.06,2015-01-23
15128,52.4,-1.47,E01009611,175.0,34.0,3.0,2015-01-07
15129,51.81,-4.96,W01000572,180.0,33.0,4.0,2015-01-21
15130,53.48,-2.38,E01005731,161.0,35.0,3.5,2015-01-21
15131,53.48,-2.38,E01005732,130.0,30.0,2.5,2015-01-13
15132,53.52,-2.33,E01005670,218.0,37.0,2.0,2015-01-21
15133,53.48,-2.38,E01005732,133.0,34.0,3.0,2015-01-22
15134,51.33,-0.7,E01030774,210.0,30.0,3.12,2015-01-22
15135,53.53,-2.43,E01005662,210.0,32.0,2.0,2015-01-19
15136,53.53,-2.42,E01005703,180.0,31.0,3.0,2015-01-21
15137,53.53,-2.41,E01005703,180.0,34.0,3.0,2015-01-21
15138,53.33,-1.31,E01019802,160.0,35.0,3.0,2015-01-22
15139,53.54,-2.43,E01005664,231.0,31.0,2.0,2015-01-20
15140,53.54,-2.43,E01005664,181.0,31.0,2.0,2015-01-20
15141,51.51,-3.53,W01001003,179.0,33.0,3.25,2015-01-22
15142,51.12,-0.18,E01031584,130.0,35.0,2.6,2015-01-22
15143,51.12,-0.18,E01031583,175.0,35.0,2.6,2015-01-22
15144,52.38,-2.27,E01032477,205.0,24.0,3.25,2015-01-20
15145,51.13,-0.21,E01031574,205.0,35.0,3.12,2015-01-22
15146,53.54,-2.41,E01005703,141.0,31.0,2.0,2015-01-23
15147,53.52,-2.33,E01005671,145.0,27.0,2.0,2015-01-15
15148,53.53,-2.43,E01005659,191.0,35.0,2.0,2015-01-23
15149,53.52,-2.33,E01005671,145.0,27.0,2.0,2015-01-15
15150,53.52,-2.32,E01005679,190.0,35.0,2.0,2015-01-23
15151,53.52,-2.32,E01005679,183.0,35.0,2.0,2015-01-14
15152,53.52,-2.33,E01005677,168.0,42.0,2.0,2015-01-21
15153,53.54,-2.43,E01005664,152.0,33.0,2.0,2015-01-23
15154,53.53,-2.44,E01005661,210.0,35.0,3.5,2015-01-23
15155,53.48,-2.38,E01005732,214.0,35.0,3.0,2015-01-22
15156,53.54,-2.43,E01005664,179.0,32.0,2.0,2015-01-23
15157,53.54,-2.43,E01005660,150.0,28.0,2.0,2015-01-20
15158,53.54,-2.43,E01005664,188.0,31.0,2.0,2015-01-23
15159,53.53,-2.42,E01005660,202.0,35.0,3.5,2015-01-22
15160,53.53,-2.42,E01005703,210.0,30.0,2.5,2015-01-22
15161,53.53,-2.41,E01005706,200.0,29.0,2.0,2015-01-21
15162,53.54,-2.43,E01005665,150.0,32.0,3.0,2015-01-08
15163,53.53,-2.42,E01005703,220.0,31.0,2.0,2015-01-22
15164,53.54,-2.43,E01005664,197.0,31.0,2.0,2015-01-22
15165,53.53,-2.41,E01005703,230.0,34.0,3.0,2015-01-19
15166,53.53,-2.43,E01005661,217.0,30.0,2.5,2015-01-22
15167,53.54,-2.43,E01005665,170.0,28.0,3.5,2015-01-21
15168,53.53,-2.43,E01005662,180.0,32.0,2.0,2015-01-22
15169,53.54,-2.41,E01005703,147.0,31.0,2.0,2015-01-22
15170,53.54,-2.42,E01005665,175.0,32.0,2.0,2015-01-22
15171,53.53,-2.43,E01005659,210.0,31.0,2.0,2015-01-22
15172,53.45,-2.42,E01005643,200.0,31.0,2.0,2015-01-22
15173,53.43,-2.43,E01005621,150.0,30.0,2.5,2015-01-15
15174,51.9,0.94,E01021697,190.0,30.0,2.55,2015-01-29
15175,51.88,0.91,E01021665,270.0,30.0,2.8,2015-03-24
